LSOA21CD,LSOA21NM,population_total,children_pct,older_adults_pct,IMD_Source,borough_name,london_ring,caregiver_household_intensity,care_need_score,care_walk_index,care_transit_index,children_walk_index,older_walk_index,imd_status
E01000881,Camden 008A,1385,18.6281588447653,9.16967509025271,direct_2011_lsoa_code,Camden,Inner London,26.8211920529801,30.2669908673645,42.1333333333333,70.4,47.0666666666667,31.7333333333333,Matched IMD
E01000882,Camden 008B,1452,18.801652892562,13.7741046831956,direct_2011_lsoa_code,Camden,Inner London,27.218045112782,30.9259279191165,37.8666666666667,68.6,38.2666666666667,33.4666666666667,Matched IMD
E01000883,Camden 008C,1508,13.8594164456233,9.54907161803713,direct_2011_lsoa_code,Camden,Inner London,20.7671957671958,21.0416462000297,63.2,82.5333333333334,57.2,51.7333333333333,Matched IMD
E01000884,Camden 004D,1470,21.4965986394558,14.8299319727891,direct_2011_lsoa_code,Camden,Inner London,36.5979381443299,41.167489171866,23.8666666666667,53.6666666666667,31.3333333333333,16.0666666666667,Matched IMD
E01000885,Camden 004E,1280,17.96875,23.28125,direct_2011_lsoa_code,Camden,Inner London,30.8712121212121,33.9466114044703,13.8666666666667,44.0666666666667,16.2666666666667,7.73333333333334,Matched IMD
E01000886,Camden 006A,1327,14.8455162019593,16.1266013564431,direct_2011_lsoa_code,Camden,Inner London,22.6890756302521,25.1063505634232,45.0666666666667,70.8333333333334,53.6,47.8666666666667,Matched IMD
E01000887,Camden 006B,1388,13.2564841498559,11.5994236311239,direct_2011_lsoa_code,Camden,Inner London,20.3053435114504,23.2771981946321,63.2,81.6,69.3333333333333,69.2,Matched IMD
E01000888,Camden 006C,1473,18.7372708757638,14.1887304820095,direct_2011_lsoa_code,Camden,Inner London,27.4294670846395,33.4339451505095,47,73.1,54.6666666666667,49.6666666666667,Matched IMD
E01000889,Camden 007A,1768,18.8348416289593,11.7081447963801,direct_2011_lsoa_code,Camden,Inner London,31.5937940761636,45.2025612232914,33.9333333333333,59.7333333333333,49.6,35,Matched IMD
E01000890,Camden 007B,1318,20.8649468892261,14.6433990895296,direct_2011_lsoa_code,Camden,Inner London,27.8606965174129,37.7124648115059,31.8,63.4333333333333,42.8,32.8666666666667,Matched IMD
E01000891,Camden 007C,1486,17.9676985195155,12.0457604306864,direct_2011_lsoa_code,Camden,Inner London,25.9319286871961,34.7444217476337,44.8,70.4666666666667,56.2666666666667,55.4666666666667,Matched IMD
E01000892,Camden 006D,1790,16.8156424581006,13.463687150838,direct_2011_lsoa_code,Camden,Inner London,24.4171779141104,30.0863131415413,48.3333333333334,74.1666666666667,46.8,50.4666666666667,Matched IMD
E01000893,Camden 002A,1380,14.6376811594203,19.4927536231884,direct_2011_lsoa_code,Camden,Inner London,21.6793893129771,23.155371426993,16.3333333333333,53.7666666666667,18.9333333333333,22.2,Matched IMD
E01000894,Camden 002B,1271,19.7482297403619,19.1974822974036,direct_2011_lsoa_code,Camden,Inner London,26.7605633802817,30.8475182214965,33.4,65.5,34.6666666666667,26.7333333333333,Matched IMD
E01000895,Camden 002C,1552,14.1752577319588,17.2036082474227,direct_2011_lsoa_code,Camden,Inner London,20.7426376440461,22.634838946129,66.4,84.2,56.9333333333333,53.9333333333333,Matched IMD
E01000896,Camden 002D,1436,17.2701949860724,16.7827298050139,direct_2011_lsoa_code,Camden,Inner London,26.0935143288085,28.7726753534652,52.7333333333333,76.3666666666667,54.8,61.6666666666667,Matched IMD
E01000897,Camden 008D,1558,22.785622593068,15.4685494223363,direct_2011_lsoa_code,Camden,Inner London,34.4563552833078,38.9752430628821,45.4,72.7,52.2666666666667,45.1333333333334,Matched IMD
E01000898,Camden 008E,1588,14.2317380352645,13.1612090680101,direct_2011_lsoa_code,Camden,Inner London,17.1912832929782,19.9285335622255,73,86.5,76.9333333333333,66.9333333333333,Matched IMD
E01000899,Camden 002E,1561,17.5528507367072,19.5387572069186,direct_2011_lsoa_code,Camden,Inner London,26.0992907801418,28.6945376258763,21,58.2,22,15.4,Matched IMD
E01000900,Camden 012A,1687,15.7083580320095,11.85536455246,direct_2011_lsoa_code,Camden,Inner London,24.7206703910615,31.1389617110309,54.7333333333333,76.5666666666667,58.8,61.3333333333333,Matched IMD
E01000901,Camden 007D,1973,24.8352762290928,6.53826659908768,direct_2011_lsoa_code,Camden,Inner London,39.7820163487739,55.7182596836255,49.2,73,62.4,54.5333333333333,Matched IMD
E01000902,Camden 012B,1416,18.7853107344633,13.6299435028249,direct_2011_lsoa_code,Camden,Inner London,29.7247706422018,39.8100850360688,47.8,73.3,46.2666666666667,38.7333333333333,Matched IMD
E01000903,Camden 006E,1411,15.7335223245925,16.9383416017009,direct_2011_lsoa_code,Camden,Inner London,23.4349919743178,26.9511897802837,42.8666666666667,70.6333333333333,40.4,37.8,Matched IMD
E01000904,Camden 012C,2066,14.2787996127783,12.5363020329138,direct_2011_lsoa_code,Camden,Inner London,21.4046822742475,26.6527015017769,70.4,84.4,71.8666666666667,70.5333333333334,Matched IMD
E01000905,Camden 012D,1878,19.8083067092652,11.7145899893504,direct_2011_lsoa_code,Camden,Inner London,29.7509829619921,43.0790426987289,69.2666666666667,84.4333333333333,66.5333333333334,71.4,Matched IMD
E01000906,Camden 012E,1447,13.4070490670352,11.8175535590878,direct_2011_lsoa_code,Camden,Inner London,17.0068027210884,19.3127792233057,54.8,77,49.3333333333333,51.0666666666667,Matched IMD
E01000907,Camden 001A,1484,19.9460916442049,12.8706199460916,direct_2011_lsoa_code,Camden,Inner London,33.3333333333333,45.4392178728157,37.7333333333333,68.8666666666667,46.1333333333333,31.8,Matched IMD
E01000908,Camden 001B,1521,14.0696909927679,15.4503616042078,direct_2011_lsoa_code,Camden,Inner London,21.5304798962387,27.4285571246804,30.2,60,34.6666666666667,29.2666666666667,Matched IMD
E01000909,Camden 001C,1548,15.5038759689922,22.609819121447,direct_2011_lsoa_code,Camden,Inner London,25.7009345794393,28.3042731775319,37.2,65.0333333333333,41.3333333333333,39.2,Matched IMD
E01000910,Camden 003A,1342,16.5424739195231,18.628912071535,direct_2011_lsoa_code,Camden,Inner London,26.5709156193896,27.386810755935,46.4,72.2,50.2666666666667,44.5333333333333,Matched IMD
E01000911,Camden 003B,1438,17.2461752433936,15.5076495132128,direct_2011_lsoa_code,Camden,Inner London,27.8481012658228,34.0551120100667,51.9333333333333,76.0666666666667,48.6666666666667,52.2,Matched IMD
E01000912,Camden 001D,1586,15.4476670870113,15.4476670870113,direct_2011_lsoa_code,Camden,Inner London,24.0117130307467,32.1079941315739,23.3333333333333,51.6333333333333,30,21.2,Matched IMD
E01000913,Camden 001E,1603,13.8490330630069,25.4522769806613,direct_2011_lsoa_code,Camden,Inner London,24.4152046783626,24.3689571161266,4,24.6666666666667,5.33333333333333,5.06666666666667,Matched IMD
E01000914,Camden 028B,1419,7.89288231148696,13.5306553911205,direct_2011_lsoa_code,Camden,Inner London,10.3403141361257,10.633896171749,67.4,83.9,71.6,70.2666666666667,Matched IMD
E01000915,Camden 027A,1528,17.8664921465969,11.6492146596859,direct_2011_lsoa_code,Camden,Inner London,29.4915254237288,37.8141578163264,65.6666666666667,82.8333333333333,75.7333333333333,70.9333333333333,Matched IMD
E01000916,Camden 027B,1854,10.1941747572816,9.70873786407767,direct_2011_lsoa_code,Camden,Inner London,13.9186295503212,16.069024084848,61.4,80.7,64.1333333333333,62.4,Matched IMD
E01000917,Camden 027C,1653,17.664851784634,10.6473079249849,direct_2011_lsoa_code,Camden,Inner London,23.2,31.7814447032191,66.1333333333333,83.0666666666667,68,63.4,Matched IMD
E01000918,Camden 028C,1793,7.69659788064696,12.2699386503067,direct_2011_lsoa_code,Camden,Inner London,11.750305997552,12.4710519192144,70.8,87.1,71.7333333333333,71.4,Matched IMD
E01000919,Camden 028D,1440,8.33333333333333,11.1111111111111,direct_2011_lsoa_code,Camden,Inner London,12.2733612273361,14.2592426410305,73,86.5,72.1333333333334,75,Matched IMD
E01000920,Camden 027D,1627,10.3872157344806,14.1364474492932,direct_2011_lsoa_code,Camden,Inner London,13.7804878048781,13.8169105754832,64.2,82.1,66,72.3333333333333,Matched IMD
E01000921,Camden 003C,1875,13.12,8.05333333333333,direct_2011_lsoa_code,Camden,Inner London,18.695652173913,22.0855390496417,67.5333333333333,83.1666666666667,65.8666666666667,62.9333333333334,Matched IMD
E01000922,Camden 007E,1921,13.5346173867777,7.18375845913587,direct_2011_lsoa_code,Camden,Inner London,24.1678726483358,28.1532445057227,62.3333333333333,80.1666666666667,71.7333333333334,63.5333333333333,Matched IMD
E01000923,Camden 003D,1447,13.6834830684174,14.9965445749827,direct_2011_lsoa_code,Camden,Inner London,22.9299363057325,26.5732849879339,65.8666666666667,82.3333333333333,67.2,67.4,Matched IMD
E01000924,Camden 009C,1570,12.6751592356688,10.9554140127389,direct_2011_lsoa_code,Camden,Inner London,19.39477303989,22.7986504039709,57.2,77.2,62.1333333333333,59.4666666666667,Matched IMD
E01000925,Camden 009D,1496,21.524064171123,12.6336898395722,direct_2011_lsoa_code,Camden,Inner London,31.6254416961131,44.136055841198,61.6666666666667,80.2333333333333,61.8666666666667,65.6,Matched IMD
E01000926,Camden 009E,1471,16.2474507138001,7.47790618626785,direct_2011_lsoa_code,Camden,Inner London,25.1644736842105,35.0152860248197,52.7333333333333,74.5666666666667,56.6666666666667,50.4666666666667,Matched IMD
E01000927,Camden 007F,1538,13.6540962288687,14.8244473342003,direct_2011_lsoa_code,Camden,Inner London,22.2060957910015,24.400360420419,69.4,83.7,66.1333333333333,69.5333333333333,Matched IMD
E01000928,Camden 003E,1713,16.1704611792177,12.2008172796264,direct_2011_lsoa_code,Camden,Inner London,24.1379310344828,30.4676969060804,62.1333333333333,80.2666666666667,58.5333333333333,60.7333333333333,Matched IMD
E01000929,Camden 020A,1914,21.8913270637409,10.2403343782654,direct_2011_lsoa_code,Camden,Inner London,32.551724137931,43.9159023952031,42.7333333333333,70.7666666666667,44.2666666666667,44.8,Matched IMD
E01000930,Camden 020B,2087,17.1538092956397,16.1475802587446,direct_2011_lsoa_code,Camden,Inner London,20.2359346642468,27.8451657222738,67.2666666666667,82.2333333333333,67.3333333333333,64.5333333333334,Matched IMD
E01000931,Camden 013C,2059,18.6498300145702,9.27634774162215,direct_2011_lsoa_code,Camden,Inner London,28.0777537796976,38.6727771428411,54.8666666666667,77.5666666666667,62.2666666666667,53.4,Matched IMD
E01000932,Camden 013D,1760,10.4545454545455,9.71590909090909,direct_2011_lsoa_code,Camden,Inner London,15.7954545454545,16.5095750740498,53.8666666666667,75.9333333333333,57.3333333333333,44.1333333333333,Matched IMD
E01000933,Camden 020C,1769,14.527981910684,11.3058224985868,direct_2011_lsoa_code,Camden,Inner London,20.4938271604938,25.1689107883565,51.9333333333333,74.7666666666667,51.2,42.6666666666667,Matched IMD
E01000934,Camden 020D,1514,16.7107001321004,15.1254953764861,direct_2011_lsoa_code,Camden,Inner London,23.1944444444444,30.2965944520319,48.2,73.9,54.6666666666667,42.4666666666667,Matched IMD
E01000935,Camden 020E,1602,20.7240948813983,9.73782771535581,direct_2011_lsoa_code,Camden,Inner London,32.0056899004267,46.1922412882156,39.7333333333333,70.4,38.6666666666667,37.9333333333333,Matched IMD
E01000937,Camden 029G,1119,6.79177837354781,8.84718498659517,direct_2011_lsoa_code,Camden,Inner London,11.2171837708831,10.0342401283474,62.8,81.4,66.6666666666667,71.4,Matched IMD
E01000938,Camden 029A,1369,12.6369612856099,7.15850986121256,direct_2011_lsoa_code,Camden,Inner London,18.5007974481659,23.254823196718,51.2666666666667,76.1333333333333,55.4666666666667,57,Matched IMD
E01000939,Camden 029B,1447,14.9965445749827,8.08569454042847,direct_2011_lsoa_code,Camden,Inner London,28.1314168377823,33.3846090214533,65.6,82.8,70,68.9333333333333,Matched IMD
E01000941,Camden 029D,1198,17.6961602671119,11.4357262103506,direct_2011_lsoa_code,Camden,Inner London,23.1203007518797,30.5633505216891,73.6666666666667,86.8333333333333,79.3333333333334,75.2666666666667,Matched IMD
E01000942,Camden 029C,1014,6.01577909270217,11.1439842209073,direct_2011_lsoa_code,Camden,Inner London,8.23529411764706,7.77923448372124,72.9333333333333,86.4666666666667,73.8666666666667,71.5333333333334,Matched IMD
E01000943,Camden 029F,1585,2.90220820189274,6.49842271293375,direct_2011_lsoa_code,Camden,Inner London,8.75576036866359,6.83028580427202,67.3333333333333,83.6666666666667,70,74.6,Matched IMD
E01000944,Camden 023A,1462,15.5950752393981,9.98632010943912,direct_2011_lsoa_code,Camden,Inner London,24.8239436619718,29.942234587752,67.6666666666667,83.8333333333334,71.2,72,Matched IMD
E01000946,Camden 021B,1552,16.0438144329897,11.8556701030928,direct_2011_lsoa_code,Camden,Inner London,22.3684210526316,27.7948226757683,51.9333333333333,75.5666666666667,56.8,55.5333333333334,Matched IMD
E01000947,Camden 021C,1665,10.03003003003,7.98798798798799,direct_2011_lsoa_code,Camden,Inner London,12.9426129426129,14.9965470076871,78.7333333333334,90.5666666666667,77.6,82.4666666666667,Matched IMD
E01000948,Camden 021D,1533,14.6118721461187,15.1337247227658,direct_2011_lsoa_code,Camden,Inner London,18.3646112600536,22.8734817449071,44.8666666666667,71.8333333333333,47.8666666666667,39.0666666666667,Matched IMD
E01000949,Camden 023C,1601,17.9887570268582,9.99375390381012,direct_2011_lsoa_code,Camden,Inner London,26.6280752532562,35.0469409616196,60.6,80.1,74.2666666666667,66.4666666666667,Matched IMD
E01000951,Camden 023E,1535,21.9543973941368,8.92508143322476,direct_2011_lsoa_code,Camden,Inner London,34.6975088967972,45.2751592511488,67.1333333333334,83.5666666666667,76,75.1333333333334,Matched IMD
E01000952,Camden 022A,1688,16.4691943127962,8.35308056872038,direct_2011_lsoa_code,Camden,Inner London,26.5243902439024,34.543790483809,50.5333333333334,75.2666666666667,60.1333333333334,47.2,Matched IMD
E01000954,Camden 022C,1752,25.1712328767123,8.27625570776256,direct_2011_lsoa_code,Camden,Inner London,38.4259259259259,56.1526246260886,46.4666666666667,73.2333333333333,45.8666666666667,49.1333333333333,Matched IMD
E01000955,Camden 022D,1348,19.1394658753709,12.6854599406528,direct_2011_lsoa_code,Camden,Inner London,28.1191806331471,37.1187071692034,66.4666666666667,83.2333333333333,70.4,67,Matched IMD
E01000956,Camden 022E,1505,18.1395348837209,6.17940199335548,direct_2011_lsoa_code,Camden,Inner London,25.9136212624585,35.5471425845291,65.7333333333333,82.8666666666667,63.0666666666667,65.5333333333333,Matched IMD
E01000957,Camden 019C,1318,12.2154779969651,10.0910470409712,direct_2011_lsoa_code,Camden,Inner London,18.5298621745789,23.0967806426442,41.0666666666667,69.8666666666667,48,41.1333333333333,Matched IMD
E01000958,Camden 019D,2940,13.5374149659864,4.31972789115646,direct_2011_lsoa_code,Camden,Inner London,24.7639034627492,32.6861570233844,40.8666666666667,70.4333333333333,45.4666666666667,40.2666666666667,Matched IMD
E01000959,Camden 019E,1693,15.3573538098051,10.2776137034849,direct_2011_lsoa_code,Camden,Inner London,22.1251819505095,29.3909627501282,64.8666666666667,82.4333333333333,64.8,63.6666666666667,Matched IMD
E01000960,Camden 017A,1869,16.2653825575174,9.84483681112895,direct_2011_lsoa_code,Camden,Inner London,22.7833894500561,27.6298329352905,66.0666666666667,83.0333333333334,60,59.2666666666667,Matched IMD
E01000961,Camden 017B,1793,19.7992191857223,10.4294478527607,direct_2011_lsoa_code,Camden,Inner London,29.9723756906077,38.3657261969391,57.8666666666667,78.9333333333333,48.6666666666667,53.0666666666667,Matched IMD
E01000962,Camden 016A,1543,13.0265716137395,8.68438107582631,direct_2011_lsoa_code,Camden,Inner London,18.8405797101449,18.9833427403686,41.0666666666667,68.8666666666667,39.7333333333333,28.6666666666667,Matched IMD
E01000963,Camden 017C,1920,19.3229166666667,11.9791666666667,direct_2011_lsoa_code,Camden,Inner London,31.8840579710145,37.6859822766287,57.9333333333333,79.1666666666667,60,57.8666666666667,Matched IMD
E01000964,Camden 016B,1731,16.002310803004,11.7850953206239,direct_2011_lsoa_code,Camden,Inner London,26.4276228419655,30.4883201462387,35.9333333333333,66.4333333333333,30.4,22.9333333333333,Matched IMD
E01000965,Camden 016C,1719,17.1611401977894,7.91157649796393,direct_2011_lsoa_code,Camden,Inner London,23.0392156862745,28.1045309005806,33.8,67.3333333333333,28.2666666666667,23.3333333333333,Matched IMD
E01000966,Camden 016D,1614,17.4721189591078,10.5328376703841,direct_2011_lsoa_code,Camden,Inner London,27.3638968481375,29.1932236538895,29.0666666666667,61.8,28.1333333333333,17.7333333333333,Matched IMD
E01000967,Camden 017D,1541,19.7274497079818,15.0551589876703,direct_2011_lsoa_code,Camden,Inner London,31.974921630094,36.3813345399373,19.2666666666667,48.4,30.8,19.4,Matched IMD
E01000968,Camden 016E,1469,12.3213070115725,10.7556160653506,direct_2011_lsoa_code,Camden,Inner London,17.7931034482759,18.9459874182569,45.3333333333333,72.6,42.2666666666667,35.7333333333333,Matched IMD
E01000969,Camden 010A,1829,11.8097320940405,10.0601421541826,direct_2011_lsoa_code,Camden,Inner London,17.5084175084175,17.2525790499727,30,62.6666666666667,32.1333333333333,28.7333333333333,Matched IMD
E01000970,Camden 010B,1406,9.95732574679943,8.03698435277383,direct_2011_lsoa_code,Camden,Inner London,13.965744400527,14.1061748178156,61.2666666666667,79.8333333333333,60.8,65.2,Matched IMD
E01000971,Camden 010C,1323,18.291761148904,12.6984126984127,direct_2011_lsoa_code,Camden,Inner London,28.6458333333333,31.4955643591636,51.3333333333333,73.8666666666667,60.1333333333333,62,Matched IMD
E01000972,Camden 010D,1958,13.4831460674157,10.8273748723187,direct_2011_lsoa_code,Camden,Inner London,19.3514644351464,24.8046494798195,39.0666666666667,69,42.5333333333333,34.2666666666667,Matched IMD
E01000973,Camden 010E,2561,13.1979695431472,6.16946505271378,direct_2011_lsoa_code,Camden,Inner London,20.625,25.3727856148119,63.6,83.5,48.1333333333333,57.2666666666667,Matched IMD
E01000974,Camden 013E,1594,12.9861982434128,8.97114178168131,direct_2011_lsoa_code,Camden,Inner London,18.848167539267,23.5130774584782,49,74.5,51.8666666666667,41.2,Matched IMD
E01000975,Croydon 022A,2344,18.0460750853242,7.89249146757679,direct_2011_lsoa_code,Croydon,Outer London,26.7307692307692,33.9835939205065,38.0666666666667,58.3666666666667,44.4,28.6666666666667,Matched IMD
E01000976,Croydon 022B,2145,20.6060606060606,8.997668997669,direct_2011_lsoa_code,Croydon,Outer London,33.2571428571429,43.6761122587242,52.8,66,48.5333333333333,57.4,Matched IMD
E01000977,Croydon 022C,1940,17.0103092783505,14.8453608247423,direct_2011_lsoa_code,Croydon,Outer London,24.0252897787144,31.2087762055736,21.2666666666667,50.1333333333333,17.3333333333333,24.8666666666667,Matched IMD
